"","dia","mes","anio","hora","co_centenario","no2_centenario","pm10_centenario","co_cordoba","no2_cordoba","pm10_cordoba","co_la_boca","no2_la_boca","pm10_la_boca"
"1401",28,"Feb",2019,9,0.58,15,26,0.63,28,42,0.35,17,34
"1402",28,"Feb",2019,10,0.58,16,26,0.68,32,43,0.35,20,34
"1403",28,"Feb",2019,11,0.59,17,25,0.72,31,43,0.34,21,33
"1404",28,"Feb",2019,12,0.59,16,25,0.75,27,44,0.33,22,33
"1405",28,"Feb",2019,13,0.61,17,25,0.79,26,44,0.34,21,33
"1406",28,"Feb",2019,14,0.62,25,25,0.84,31,NA,0.35,21,33
"1407",28,"Feb",2019,15,0.62,23,25,0.83,36,NA,0.39,21,38
"1408",28,"Feb",2019,16,0.63,29,25,0.79,45,NA,0.39,28,39
"1409",28,"Feb",2019,17,0.63,42,26,0.78,40,NA,0.39,27,39
"1410",28,"Feb",2019,18,0.63,40,26,0.76,33,NA,0.41,28,39
"1411",28,"Feb",2019,19,0.64,32,25,0.77,33,NA,0.42,31,37
"1412",28,"Feb",2019,20,0.65,29,25,0.79,40,NA,0.41,34,36
"1413",28,"Feb",2019,21,0.67,31,25,0.8,41,NA,0.41,33,36
"1414",28,"Feb",2019,22,0.69,21,25,0.77,32,NA,0.41,25,36
"1415",28,"Feb",2019,23,0.7,20,25,0.76,22,NA,0.36,18,35
"1416",28,"Feb",2019,24,0.7,20,25,0.73,21,NA,0.34,20,34
"1417",1,"Mar",2019,1,0.69,18,24,0.7,19,NA,0.34,20,34
"1418",1,"Mar",2019,2,0.67,15,24,0.65,20,NA,0.33,20,34
"1419",1,"Mar",2019,3,0.65,10,24,0.58,21,NA,0.32,16,33
"1420",1,"Mar",2019,4,0.62,7,23,0.5,11,NA,0.32,18,32
"1421",1,"Mar",2019,5,0.58,7,23,0.43,14,NA,0.33,16,31
"1422",1,"Mar",2019,6,0.55,10,23,0.4,16,NA,0.33,18,32
"1423",1,"Mar",2019,7,0.54,14,23,0.38,18,NA,0.36,20,32
"1424",1,"Mar",2019,8,0.54,16,22,0.37,18,NA,0.41,22,34
"1425",1,"Mar",2019,9,0.56,17,22,0.38,18,NA,0.44,22,36
"1426",1,"Mar",2019,10,0.6,20,22,0.4,19,NA,0.49,21,38
"1427",1,"Mar",2019,11,0.64,20,23,0.43,20,NA,0.54,20,41
"1428",1,"Mar",2019,12,0.68,24,23,0.46,22,NA,0.58,22,43
"1429",1,"Mar",2019,13,0.71,19,23,0.49,22,NA,0.61,20,44
"1430",1,"Mar",2019,14,0.74,18,23,0.51,18,NA,0.63,21,47
"1431",1,"Mar",2019,15,0.72,NA,24,0.52,17,NA,0.63,20,44
"1432",1,"Mar",2019,16,0.66,NA,25,0.52,16,NA,0.62,21,45
"1433",1,"Mar",2019,17,0.62,20,25,0.5,17,NA,0.62,25,46
"1434",1,"Mar",2019,18,0.56,22,25,0.47,19,28,0.62,28,47
"1435",1,"Mar",2019,19,0.5,23,27,0.45,23,29,0.62,32,49
"1436",1,"Mar",2019,20,0.46,26,28,0.42,26,30,0.62,27,49
"1437",1,"Mar",2019,21,0.48,26,28,0.4,27,30,0.63,26,50
"1438",1,"Mar",2019,22,0.5,25,29,0.4,28,30,0.64,27,50
"1439",1,"Mar",2019,23,0.52,23,30,0.4,26,30,0.65,25,51
"1440",1,"Mar",2019,24,0.54,18,30,0.4,25,31,0.65,21,52
"1441",2,"Mar",2019,1,0.55,16,32,0.43,24,29,0.63,18,54
"1442",2,"Mar",2019,2,0.53,10,33,0.48,23,30,0.58,17,54
"1443",2,"Mar",2019,3,0.51,11,33,0.55,24,30,0.53,24,55
"1444",2,"Mar",2019,4,0.48,11,33,0.56,22,30,0.48,21,56
"1445",2,"Mar",2019,5,0.44,10,34,0.55,16,31,0.43,22,56
"1446",2,"Mar",2019,6,0.39,9,34,0.54,17,31,0.38,22,56
"1447",2,"Mar",2019,7,0.38,11,34,0.53,17,31,0.34,22,56
"1448",2,"Mar",2019,8,0.36,12,35,0.52,21,31,0.31,18,54
"1449",2,"Mar",2019,9,0.33,11,35,0.51,20,31,0.29,17,52
"1450",2,"Mar",2019,10,0.33,10,35,0.49,20,31,0.29,14,50
"1451",2,"Mar",2019,11,0.34,9,34,0.43,20,30,0.28,13,47
"1452",2,"Mar",2019,12,0.34,9,33,0.42,18,31,0.27,13,44
"1453",2,"Mar",2019,13,0.35,10,32,0.43,19,31,0.28,12,42
"1454",2,"Mar",2019,14,0.36,10,32,0.44,20,31,0.29,11,39
"1455",2,"Mar",2019,15,0.34,9,31,0.46,21,31,0.3,12,36
"1456",2,"Mar",2019,16,0.34,8,30,0.46,19,31,0.31,11,33
"1457",2,"Mar",2019,17,0.34,9,28,0.45,18,30,0.31,12,32
"1458",2,"Mar",2019,18,0.33,10,27,0.45,22,30,0.33,19,31
"1459",2,"Mar",2019,19,0.33,15,26,0.43,28,31,0.35,23,31
"1460",2,"Mar",2019,20,0.34,26,25,0.43,33,31,0.37,33,30
"1461",2,"Mar",2019,21,0.37,29,25,0.46,36,30,0.39,39,30
"1462",2,"Mar",2019,22,0.4,23,24,0.48,32,30,0.42,28,29
"1463",2,"Mar",2019,23,0.42,16,24,0.48,23,30,0.42,24,28
"1464",2,"Mar",2019,24,0.44,13,23,0.48,21,29,0.43,20,26
"1465",3,"Mar",2019,1,0.45,12,21,0.48,21,27,0.44,23,24
"1466",3,"Mar",2019,2,0.47,10,20,0.48,18,25,0.43,19,24
"1467",3,"Mar",2019,3,0.46,9,20,0.47,14,25,0.42,16,23
"1468",3,"Mar",2019,4,0.44,7,20,0.47,18,25,0.4,14,23
"1469",3,"Mar",2019,5,0.41,6,19,0.42,13,24,0.38,17,22
"1470",3,"Mar",2019,6,0.37,7,19,0.38,11,23,0.35,18,21
"1471",3,"Mar",2019,7,0.35,11,18,0.35,13,23,0.35,18,21
"1472",3,"Mar",2019,8,0.33,10,17,0.33,11,22,0.33,14,21
"1473",3,"Mar",2019,9,0.32,6,17,0.31,8,22,0.32,14,20
"1474",3,"Mar",2019,10,0.31,5,17,0.3,9,21,0.32,12,20
"1475",3,"Mar",2019,11,0.31,5,16,0.3,8,20,0.31,11,20
"1476",3,"Mar",2019,12,0.31,8,16,0.3,9,20,0.31,10,21
"1477",3,"Mar",2019,13,0.32,6,16,0.3,8,20,0.31,9,20
"1478",3,"Mar",2019,14,0.33,6,15,0.3,7,19,0.32,10,20
"1479",3,"Mar",2019,15,0.32,7,15,0.3,8,18,0.32,8,20
"1480",3,"Mar",2019,16,0.32,8,15,0.31,9,17,0.32,11,20
"1481",3,"Mar",2019,17,0.32,10,15,0.34,13,17,0.33,9,20
"1482",3,"Mar",2019,18,0.32,9,15,0.37,17,18,0.34,13,22
"1483",3,"Mar",2019,19,0.33,12,14,0.41,20,17,0.35,19,22
"1484",3,"Mar",2019,20,0.34,17,13,0.45,22,16,0.37,20,23
"1485",3,"Mar",2019,21,0.36,15,13,0.49,18,16,0.39,15,22
"1486",3,"Mar",2019,22,0.38,13,13,0.51,14,15,0.4,14,22
"1487",3,"Mar",2019,23,0.4,17,13,0.53,14,14,0.42,12,22
"1488",3,"Mar",2019,24,0.41,12,13,0.54,11,14,0.43,12,22
"1489",4,"Mar",2019,1,0.41,8,13,0.54,13,15,0.43,10,23
"1490",4,"Mar",2019,2,0.41,6,14,0.51,9,15,0.42,8,25
"1491",4,"Mar",2019,3,0.4,6,15,0.48,13,19,0.42,14,26
"1492",4,"Mar",2019,4,0.39,8,15,0.46,15,21,0.4,18,26
"1493",4,"Mar",2019,5,0.37,9,15,0.45,18,22,0.39,18,26
"1494",4,"Mar",2019,6,0.35,12,15,0.46,19,22,0.39,21,27
"1495",4,"Mar",2019,7,0.35,13,16,0.48,20,22,0.41,17,27
"1496",4,"Mar",2019,8,0.36,14,16,0.49,22,23,0.44,16,27
"1497",4,"Mar",2019,9,0.37,16,16,0.5,22,24,0.45,18,27
"1498",4,"Mar",2019,10,0.37,15,16,0.51,17,24,0.46,16,27
"1499",4,"Mar",2019,11,0.37,10,16,0.51,14,25,0.47,12,26
"1500",4,"Mar",2019,12,0.38,12,15,0.51,18,25,0.48,20,26
"1501",4,"Mar",2019,13,0.39,11,15,0.52,19,25,0.48,18,26
"1502",4,"Mar",2019,14,0.4,9,15,0.53,17,25,0.48,15,26
"1503",4,"Mar",2019,15,0.4,8,15,0.53,16,25,0.46,15,25
"1504",4,"Mar",2019,16,0.4,9,15,0.53,17,24,0.43,14,24
"1505",4,"Mar",2019,17,0.39,8,14,0.54,17,23,0.41,12,23
"1506",4,"Mar",2019,18,0.38,10,13,0.54,19,22,0.41,11,20
"1507",4,"Mar",2019,19,0.39,13,14,0.56,20,21,0.4,16,17
"1508",4,"Mar",2019,20,0.41,18,14,0.59,26,21,0.4,24,15
"1509",4,"Mar",2019,21,0.45,23,13,0.64,30,22,0.42,23,16
"1510",4,"Mar",2019,22,0.52,24,13,0.69,31,23,0.5,24,16
"1511",4,"Mar",2019,23,0.59,23,14,0.75,31,23,0.62,28,18
"1512",4,"Mar",2019,24,0.71,23,14,0.84,31,24,0.72,27,19
"1513",5,"Mar",2019,1,0.85,22,15,0.98,32,24,0.87,26,20
"1514",5,"Mar",2019,2,1.02,22,16,1.17,32,25,0.97,28,19
"1515",5,"Mar",2019,3,1.19,21,15,1.29,30,22,1.12,22,19
"1516",5,"Mar",2019,4,1.28,21,17,1.33,28,21,1.21,22,21
"1517",5,"Mar",2019,5,1.32,21,18,1.32,28,21,1.27,19,23
"1518",5,"Mar",2019,6,1.31,20,18,1.29,28,22,1.26,18,24
"1519",5,"Mar",2019,7,1.31,19,19,1.24,27,22,1.17,20,24
"1520",5,"Mar",2019,8,1.21,20,19,1.16,26,21,1.08,19,25
"1521",5,"Mar",2019,9,1.08,16,19,1.03,24,20,0.92,19,25
"1522",5,"Mar",2019,10,0.91,11,19,0.85,21,20,0.79,16,25
"1523",5,"Mar",2019,11,0.74,9,20,0.73,20,19,0.65,15,25
"1524",5,"Mar",2019,12,0.62,9,20,0.65,17,20,0.54,13,25
"1525",5,"Mar",2019,13,0.53,7,20,0.59,14,21,0.44,14,25
"1526",5,"Mar",2019,14,0.46,12,21,0.53,15,21,0.35,12,25
"1527",5,"Mar",2019,15,0.39,16,21,0.5,17,21,0.3,12,25
"1528",5,"Mar",2019,16,0.36,9,21,0.48,20,21,0.29,10,25
"1529",5,"Mar",2019,17,0.36,11,21,0.48,26,22,0.29,13,26
"1530",5,"Mar",2019,18,0.36,16,21,0.47,24,22,0.29,14,26
"1531",5,"Mar",2019,19,0.36,22,21,0.5,32,23,0.29,18,27
"1532",5,"Mar",2019,20,0.4,27,21,0.53,25,25,0.31,19,27
"1533",5,"Mar",2019,21,0.42,20,21,0.55,20,27,0.32,21,27
"1534",5,"Mar",2019,22,0.44,15,21,0.58,25,27,0.32,21,26
"1535",5,"Mar",2019,23,0.45,16,20,0.61,28,27,0.33,23,25
"1536",5,"Mar",2019,24,0.47,20,19,0.65,27,26,0.33,25,23
"1537",6,"Mar",2019,1,0.47,13,18,0.66,23,25,0.35,25,22
"1538",6,"Mar",2019,2,0.47,11,18,0.66,23,25,0.36,25,20
"1539",6,"Mar",2019,3,0.47,12,16,0.64,23,25,0.37,30,19
"1540",6,"Mar",2019,4,0.44,16,16,0.61,18,24,0.37,28,18
"1541",6,"Mar",2019,5,0.42,18,15,0.59,20,24,0.37,27,16
"1542",6,"Mar",2019,6,0.44,21,15,0.57,24,23,0.4,21,16
"1543",6,"Mar",2019,7,0.46,21,15,0.55,24,24,0.46,26,16
"1544",6,"Mar",2019,8,0.48,22,15,0.52,24,27,0.52,29,17
"1545",6,"Mar",2019,9,0.5,20,15,0.53,22,27,0.55,28,19
"1546",6,"Mar",2019,10,0.52,17,16,0.53,19,27,0.58,29,20
"1547",6,"Mar",2019,11,0.54,14,15,0.52,15,28,0.59,25,22
"1548",6,"Mar",2019,12,0.56,15,16,0.52,16,27,0.61,23,22
"1549",6,"Mar",2019,13,0.59,19,16,0.53,18,27,0.63,24,23
"1550",6,"Mar",2019,14,0.59,19,16,0.52,15,26,0.63,23,24
"1551",6,"Mar",2019,15,0.59,19,16,0.51,18,27,0.6,18,25
"1552",6,"Mar",2019,16,0.59,13,17,0.5,24,29,0.56,13,27
"1553",6,"Mar",2019,17,0.6,13,17,0.51,22,29,0.54,14,27
"1554",6,"Mar",2019,18,0.6,17,17,0.5,19,30,0.55,20,28
"1555",6,"Mar",2019,19,0.62,19,17,0.52,24,31,0.59,24,29
"1556",6,"Mar",2019,20,0.64,27,17,0.53,24,30,0.62,25,30
"1557",6,"Mar",2019,21,0.65,29,17,0.53,27,30,0.64,27,32
"1558",6,"Mar",2019,22,0.67,28,18,0.55,30,33,0.66,25,33
"1559",6,"Mar",2019,23,0.68,24,18,0.58,32,36,0.66,21,34
"1560",6,"Mar",2019,24,0.68,19,19,0.57,31,37,0.67,21,35
"1561",7,"Mar",2019,1,0.67,18,19,0.55,27,38,0.67,21,35
"1562",7,"Mar",2019,2,0.66,12,19,0.54,19,39,0.66,20,36
"1563",7,"Mar",2019,3,0.64,8,19,0.53,11,39,0.61,21,36
"1564",7,"Mar",2019,4,0.6,7,19,0.52,10,39,0.58,21,36
"1565",7,"Mar",2019,5,0.57,7,19,0.51,10,38,0.55,19,36
"1566",7,"Mar",2019,6,0.52,8,18,0.5,13,38,0.52,20,37
"1567",7,"Mar",2019,7,0.5,10,18,0.48,14,37,0.53,22,37
"1568",7,"Mar",2019,8,0.51,11,18,0.5,17,34,0.54,18,36
"1569",7,"Mar",2019,9,0.54,12,18,0.53,15,33,0.57,20,36
"1570",7,"Mar",2019,10,0.59,11,18,0.56,19,33,0.61,26,37
"1571",7,"Mar",2019,11,0.64,13,19,0.58,19,33,0.64,24,37
"1572",7,"Mar",2019,12,0.67,14,19,0.6,16,33,0.67,23,38
"1573",7,"Mar",2019,13,0.71,15,19,0.62,15,33,0.69,22,39
"1574",7,"Mar",2019,14,0.73,12,20,0.63,14,34,0.7,14,38
"1575",7,"Mar",2019,15,0.75,11,20,0.65,23,34,0.68,13,38
"1576",7,"Mar",2019,16,0.75,11,20,0.66,22,34,0.67,15,38
"1577",7,"Mar",2019,17,0.74,12,20,0.66,23,35,0.65,17,39
"1578",7,"Mar",2019,18,0.71,16,20,0.67,28,34,0.64,22,40
"1579",7,"Mar",2019,19,0.7,16,21,0.7,24,34,0.61,18,41
"1580",7,"Mar",2019,20,0.68,12,22,0.77,27,37,0.58,23,41
"1581",7,"Mar",2019,21,0.66,11,22,0.84,24,35,0.54,23,39
"1582",7,"Mar",2019,22,0.65,11,21,0.89,28,31,0.54,29,38
"1583",7,"Mar",2019,23,0.65,13,21,0.9,29,28,0.53,23,37
"1584",7,"Mar",2019,24,0.63,13,20,0.91,24,27,0.51,25,36
"1585",8,"Mar",2019,1,0.61,13,20,0.94,26,25,0.49,29,36
"1586",8,"Mar",2019,2,0.58,12,20,0.93,24,23,0.45,31,35
"1587",8,"Mar",2019,3,0.54,12,19,0.89,20,23,0.42,22,35
"1588",8,"Mar",2019,4,0.52,10,20,0.79,16,23,0.41,13,34
"1589",8,"Mar",2019,5,0.49,9,20,0.69,14,24,0.4,14,34
"1590",8,"Mar",2019,6,0.46,8,20,0.64,16,23,0.38,15,33
"1591",8,"Mar",2019,7,0.43,8,19,0.61,20,22,0.35,16,32
"1592",8,"Mar",2019,8,0.41,18,19,0.6,21,23,0.33,14,31
"1593",8,"Mar",2019,9,0.39,54,18,0.59,23,25,0.31,12,30
"1594",8,"Mar",2019,10,0.37,65,19,0.62,25,26,0.29,10,29
"1595",8,"Mar",2019,11,0.36,14,18,0.64,21,27,0.27,11,27
"1596",8,"Mar",2019,12,0.37,21,17,0.7,21,28,0.25,11,26
"1597",8,"Mar",2019,13,NA,10,17,0.75,22,29,0.24,9,24
"1598",8,"Mar",2019,14,NA,NA,18,0.78,21,29,0.23,10,24
"1599",8,"Mar",2019,15,NA,NA,17,0.81,22,30,0.21,11,23
"1600",8,"Mar",2019,16,NA,NA,17,0.81,21,30,0.2,12,22
"1601",8,"Mar",2019,17,NA,NA,17,0.81,22,30,0.19,11,21
"1602",8,"Mar",2019,18,NA,NA,17,0.82,22,31,0.18,15,20
"1603",8,"Mar",2019,19,0.19,NA,16,0.87,29,30,0.17,20,18
"1604",8,"Mar",2019,20,0.18,NA,16,0.98,31,27,0.17,21,17
"1605",8,"Mar",2019,21,0.18,NA,17,1.02,28,28,0.16,21,18
"1606",8,"Mar",2019,22,0.17,NA,17,1.09,30,32,0.16,22,18
"1607",8,"Mar",2019,23,0.16,NA,18,1.07,23,33,0.16,24,19
"1608",8,"Mar",2019,24,0.15,NA,18,1.02,18,34,0.17,19,19
"1609",9,"Mar",2019,1,0.13,NA,18,0.98,16,35,0.18,17,20
"1610",9,"Mar",2019,2,0.12,NA,18,0.91,16,36,0.19,13,20
"1611",9,"Mar",2019,3,0.1,NA,18,0.81,15,36,0.2,9,20
"1612",9,"Mar",2019,4,0.09,NA,18,0.64,16,37,0.21,12,20
"1613",9,"Mar",2019,5,0.07,NA,19,0.54,15,37,0.22,18,21
"1614",9,"Mar",2019,6,0.06,NA,18,0.42,17,39,0.22,27,20
"1615",9,"Mar",2019,7,0.05,NA,19,0.4,20,41,0.23,32,21
"1616",9,"Mar",2019,8,0.05,NA,20,0.42,22,41,0.25,23,21
"1617",9,"Mar",2019,9,0.06,NA,20,0.43,25,42,0.25,17,21
"1618",9,"Mar",2019,10,0.06,NA,19,0.46,23,42,0.25,16,21
"1619",9,"Mar",2019,11,0.08,NA,20,0.49,21,NA,0.26,14,21
"1620",9,"Mar",2019,12,0.09,NA,20,0.52,21,NA,0.27,14,21
"1621",9,"Mar",2019,13,0.11,NA,20,0.56,18,NA,0.29,15,22
"1622",9,"Mar",2019,14,NA,NA,19,0.57,15,NA,0.31,18,22
"1623",9,"Mar",2019,15,NA,NA,20,0.57,15,NA,0.32,15,23
"1624",9,"Mar",2019,16,NA,NA,20,0.57,13,NA,0.33,15,23
"1625",9,"Mar",2019,17,NA,NA,20,0.55,14,NA,0.35,16,24
"1626",9,"Mar",2019,18,NA,NA,21,0.53,16,NA,0.37,15,24
"1627",9,"Mar",2019,19,NA,NA,21,0.51,15,NA,0.39,16,24
"1628",9,"Mar",2019,20,0.37,NA,20,0.5,18,NA,0.39,21,23
"1629",9,"Mar",2019,21,0.36,NA,20,0.5,20,NA,0.4,23,23
"1630",9,"Mar",2019,22,0.35,NA,20,0.51,21,NA,0.4,27,23
"1631",9,"Mar",2019,23,0.27,NA,20,0.52,19,NA,0.41,28,23
"1632",9,"Mar",2019,24,0.27,NA,20,0.52,20,NA,0.42,29,23
"1633",10,"Mar",2019,1,0.27,NA,20,0.53,19,NA,0.41,24,23
"1634",10,"Mar",2019,2,0.27,NA,21,0.55,25,NA,0.4,28,23
"1635",10,"Mar",2019,3,0.29,NA,22,0.56,24,NA,0.39,29,24
"1636",10,"Mar",2019,4,0.3,NA,22,0.57,23,NA,0.4,31,26
"1637",10,"Mar",2019,5,0.29,NA,22,0.57,22,NA,0.4,29,26
"1638",10,"Mar",2019,6,0.28,NA,22,0.56,22,NA,0.39,27,25
"1639",10,"Mar",2019,7,0.26,NA,22,0.58,21,NA,0.38,25,25
"1640",10,"Mar",2019,8,0.25,NA,22,0.59,23,NA,0.37,25,25
"1641",10,"Mar",2019,9,0.25,NA,22,0.59,25,NA,0.37,23,25
"1642",10,"Mar",2019,10,0.24,NA,22,0.56,19,NA,0.37,22,25
"1643",10,"Mar",2019,11,0.22,NA,21,0.52,11,NA,0.35,14,24
"1644",10,"Mar",2019,12,0.21,NA,20,0.49,10,NA,0.34,14,24
"1645",10,"Mar",2019,13,0.21,NA,20,0.46,9,NA,0.32,11,23
"1646",10,"Mar",2019,14,0.21,NA,20,0.44,10,NA,0.31,11,23
"1647",10,"Mar",2019,15,0.2,NA,20,0.41,10,NA,0.3,10,22
"1648",10,"Mar",2019,16,0.2,NA,20,0.39,11,NA,0.29,14,22
"1649",10,"Mar",2019,17,0.19,NA,19,0.39,11,NA,0.3,13,22
"1650",10,"Mar",2019,18,0.18,NA,19,0.39,14,21,0.3,16,22
"1651",10,"Mar",2019,19,0.18,NA,19,0.42,17,21,0.32,21,22
"1652",10,"Mar",2019,20,0.19,NA,18,0.44,16,22,0.34,20,22
"1653",10,"Mar",2019,21,0.2,NA,18,0.47,17,22,0.35,20,22
"1654",10,"Mar",2019,22,0.2,NA,18,0.48,15,21,0.35,21,22
"1655",10,"Mar",2019,23,0.2,NA,18,0.49,13,21,0.36,19,21
"1656",10,"Mar",2019,24,0.21,NA,17,0.5,15,21,0.36,19,21
"1657",11,"Mar",2019,1,0.21,NA,16,0.5,13,22,0.36,17,21
"1658",11,"Mar",2019,2,0.2,NA,15,0.47,8,21,0.35,12,21
"1659",11,"Mar",2019,3,0.19,NA,14,0.44,7,21,0.34,9,20
"1660",11,"Mar",2019,4,0.17,NA,13,0.4,7,20,0.32,11,18
"1661",11,"Mar",2019,5,0.15,NA,13,0.36,11,19,0.31,13,18
"1662",11,"Mar",2019,6,0.14,NA,13,0.34,18,18,0.31,15,18
"1663",11,"Mar",2019,7,0.13,NA,13,0.32,17,18,0.32,15,19
"1664",11,"Mar",2019,8,0.14,NA,12,0.3,16,17,0.33,16,19
"1665",11,"Mar",2019,9,0.16,NA,12,0.29,13,17,0.34,15,20
"1666",11,"Mar",2019,10,0.17,NA,12,0.3,10,17,0.36,15,21
"1667",11,"Mar",2019,11,0.19,NA,12,0.33,15,17,0.37,13,22
"1668",11,"Mar",2019,12,0.22,NA,13,0.38,18,17,0.38,12,22
"1669",11,"Mar",2019,13,0.24,NA,13,0.4,13,17,0.39,12,23
"1670",11,"Mar",2019,14,0.26,NA,13,0.44,14,18,0.39,12,23
"1671",11,"Mar",2019,15,0.26,NA,13,0.49,17,18,0.39,15,24
"1672",11,"Mar",2019,16,0.26,NA,13,0.55,20,18,0.39,13,24
"1673",11,"Mar",2019,17,0.26,NA,14,0.59,19,19,0.38,15,23
"1674",11,"Mar",2019,18,0.26,NA,14,0.65,20,20,0.39,22,24
"1675",11,"Mar",2019,19,0.27,NA,14,0.72,25,19,0.41,25,23
"1676",11,"Mar",2019,20,0.28,NA,14,0.71,24,19,0.45,29,23
"1677",11,"Mar",2019,21,0.28,NA,14,0.73,24,20,0.45,28,23
"1678",11,"Mar",2019,22,0.29,NA,14,0.72,26,20,0.46,28,23
"1679",11,"Mar",2019,23,0.29,NA,14,0.67,21,21,0.46,23,24
"1680",11,"Mar",2019,24,0.29,NA,14,0.62,15,23,0.45,22,24
"1681",12,"Mar",2019,1,0.29,NA,15,0.57,13,24,0.45,19,24
"1682",12,"Mar",2019,2,0.28,NA,15,0.51,11,24,0.43,14,24
"1683",12,"Mar",2019,3,0.25,NA,15,0.41,9,24,0.4,13,24
"1684",12,"Mar",2019,4,0.24,NA,16,0.37,12,26,0.37,16,24
"1685",12,"Mar",2019,5,0.22,NA,15,0.34,11,27,0.36,17,24
"1686",12,"Mar",2019,6,0.22,NA,15,0.32,16,26,0.37,24,24
"1687",12,"Mar",2019,7,0.23,NA,15,0.36,24,28,0.38,19,24
"1688",12,"Mar",2019,8,0.29,NA,15,0.45,31,29,0.4,18,23
"1689",12,"Mar",2019,9,0.38,NA,16,0.55,30,30,0.44,20,22
"1690",12,"Mar",2019,10,0.46,NA,16,0.64,33,30,0.47,19,21
"1691",12,"Mar",2019,11,0.53,NA,16,0.75,27,31,0.5,18,21
"1692",12,"Mar",2019,12,0.59,NA,16,0.9,30,33,0.52,NA,21
"1693",12,"Mar",2019,13,0.63,NA,16,1.05,32,33,0.57,14,21
"1694",12,"Mar",2019,14,0.69,NA,16,1.18,31,33,0.61,18,21
"1695",12,"Mar",2019,15,0.71,NA,16,1.26,30,33,0.63,19,21
"1696",12,"Mar",2019,16,0.7,NA,16,1.26,32,33,0.64,22,21
"1697",12,"Mar",2019,17,0.65,NA,16,1.29,32,34,0.62,23,21
"1698",12,"Mar",2019,18,0.6,NA,16,1.31,28,34,0.61,30,21
"1699",12,"Mar",2019,19,0.57,NA,16,1.31,28,34,0.6,26,20
"1700",12,"Mar",2019,20,0.53,NA,16,1.26,25,34,0.59,26,19
"1701",12,"Mar",2019,21,0.52,NA,15,1.17,24,34,0.57,27,18
"1702",12,"Mar",2019,22,0.48,NA,15,1.11,26,34,0.58,26,18
"1703",12,"Mar",2019,23,0.45,NA,15,1.06,23,33,0.58,20,18
"1704",12,"Mar",2019,24,0.41,NA,14,1,21,31,0.57,24,17
"1705",13,"Mar",2019,1,0.37,NA,14,0.9,17,30,0.53,23,17
"1706",13,"Mar",2019,2,0.33,NA,14,0.81,14,30,0.5,22,17
"1707",13,"Mar",2019,3,0.3,NA,14,0.71,12,30,0.46,14,16
"1708",13,"Mar",2019,4,0.27,NA,13,0.62,11,28,0.42,14,16
"1709",13,"Mar",2019,5,0.24,NA,13,0.56,12,28,0.39,15,16
"1710",13,"Mar",2019,6,0.21,NA,13,0.5,14,28,0.33,21,15
"1711",13,"Mar",2019,7,0.2,NA,14,0.44,17,27,0.3,23,16
"1712",13,"Mar",2019,8,0.22,NA,14,0.44,19,27,0.28,19,16
"1713",13,"Mar",2019,9,0.25,NA,14,0.45,19,26,0.3,16,16
"1714",13,"Mar",2019,10,0.29,NA,13,0.49,21,26,0.31,21,16
"1715",13,"Mar",2019,11,0.31,NA,13,0.55,22,25,0.32,27,16
"1716",13,"Mar",2019,12,0.34,NA,13,0.61,21,25,0.32,23,15
"1717",13,"Mar",2019,13,NA,NA,14,0.69,27,24,0.32,24,15
"1718",13,"Mar",2019,14,NA,NA,14,0.77,27,25,0.32,26,14
"1719",13,"Mar",2019,15,NA,NA,14,0.83,24,25,0.31,26,14
"1720",13,"Mar",2019,16,NA,15,14,0.89,27,26,0.29,26,15
"1721",13,"Mar",2019,17,NA,13,14,0.93,28,25,0.28,27,14
"1722",13,"Mar",2019,18,NA,16,14,0.97,27,25,0.27,26,14
"1723",13,"Mar",2019,19,0.44,17,14,1.02,26,26,0.27,28,15
"1724",13,"Mar",2019,20,0.44,18,15,1.05,26,27,0.27,27,16
"1725",13,"Mar",2019,21,0.45,18,15,1.04,25,28,0.27,26,17
"1726",13,"Mar",2019,22,0.46,19,16,1.01,25,29,0.28,27,17
"1727",13,"Mar",2019,23,0.47,19,16,1,25,29,0.29,28,18
"1728",13,"Mar",2019,24,0.46,15,17,0.93,22,30,0.29,28,19
"1729",14,"Mar",2019,1,0.45,12,17,0.87,19,31,0.3,24,19
"1730",14,"Mar",2019,2,0.42,12,17,0.82,19,32,0.3,22,20
"1731",14,"Mar",2019,3,0.39,8,18,0.72,19,33,0.3,23,20
"1732",14,"Mar",2019,4,0.37,9,18,0.63,15,33,0.29,17,21
"1733",14,"Mar",2019,5,0.34,11,19,0.57,16,34,0.29,13,22
"1734",14,"Mar",2019,6,0.31,13,19,0.52,18,35,0.28,17,22
"1735",14,"Mar",2019,7,0.29,15,20,0.5,21,35,0.28,25,23
"1736",14,"Mar",2019,8,0.3,16,20,0.54,30,36,0.29,22,23
"1737",14,"Mar",2019,9,0.33,17,21,0.57,24,36,0.29,21,23
"1738",14,"Mar",2019,10,0.36,15,21,0.62,25,37,0.3,23,23
"1739",14,"Mar",2019,11,0.39,15,21,0.71,27,38,0.31,27,23
"1740",14,"Mar",2019,12,0.43,14,22,0.79,26,38,0.31,26,24
"1741",14,"Mar",2019,13,0.45,14,22,0.85,26,39,0.32,28,24
"1742",14,"Mar",2019,14,0.48,16,22,0.91,26,NA,0.32,24,24
"1743",14,"Mar",2019,15,0.49,14,22,0.97,28,NA,0.31,21,24
